timestamp,turbine_id,power_kw,wind_speed_mps,wind_dir_deg,nacelle_dir_deg,temp_c,status_code
2024-01-30 00:30:00,T03,119.233,5.031,87.227,95.227,24.369,100
2024-01-30 00:40:00,T03,105.718,4.943,1.932,9.932,23.559,100
2024-01-30 00:50:00,T03,86.742,4.839,212.388,220.388,24.183,100
2024-01-30 01:00:00,T03,44.275,4.467,186.973,194.973,20.698,100
2024-01-30 01:10:00,T03,44.53,4.442,247.508,255.508,21.837,100
2024-01-30 01:20:00,T03,35.261,4.366,72.304,80.304,21.796,100
2024-01-30 01:30:00,T03,43.177,4.453,198.908,206.908,20.924,100
2024-01-30 01:40:00,T03,38.039,4.407,138.764,146.764,22.237,100
2024-01-30 01:50:00,T03,35.995,4.369,263.826,271.826,22.184,100
2024-01-30 02:00:00,T03,38.827,4.392,52.43,60.43,19.972,100
2024-01-30 02:10:00,T03,28.198,4.262,58.678,66.678,21.284,100
2024-01-30 02:20:00,T03,30.569,4.269,143.453,151.453,20.74,100
2024-01-30 02:30:00,T03,33.324,4.331,300.594,308.594,20.879,100
2024-01-30 02:40:00,T03,28.959,4.274,268.539,276.539,21.583,100
2024-01-30 02:50:00,T03,23.89,4.192,214.625,222.625,20.324,100
2024-01-30 03:00:00,T03,107.444,4.987,355.804,3.804,18.727,100
2024-01-30 03:10:00,T03,93.038,4.884,268.609,276.609,19.068,100
2024-01-30 03:20:00,T03,83.647,4.816,197.312,205.312,20.385,100
2024-01-30 03:30:00,T03,79.439,4.803,292.101,300.101,22.225,100
2024-01-30 03:40:00,T03,87.628,4.835,290.723,298.723,20.29,100
2024-01-30 03:50:00,T03,80.486,4.769,173.025,181.025,21.311,100
2024-01-30 04:00:00,T03,24.472,4.2,264.17,272.17,17.122,100
2024-01-30 04:10:00,T03,27.906,4.257,223.298,231.298,19.697,100
2024-01-30 04:20:00,T03,27.034,4.227,294.654,302.654,18.718,100
2024-01-30 04:30:00,T03,23.768,4.185,165.093,173.093,19.104,100
2024-01-30 04:40:00,T03,27.735,4.222,175.7,183.7,17.521,100
2024-01-30 04:50:00,T03,25.377,4.217,158.831,166.831,19.231,100
2024-01-30 05:00:00,T03,27.73,4.239,101.53,109.53,17.372,100
2024-01-30 05:10:00,T03,29.477,4.263,314.076,322.076,17.365,100
2024-01-30 05:20:00,T03,24.256,4.19,65.532,73.532,19.737,100
2024-01-30 05:30:00,T03,24.81,4.188,188.33,196.33,18.691,100
2024-01-30 05:40:00,T03,26.451,4.235,348.736,356.736,17.778,100
2024-01-30 05:50:00,T03,27.588,4.233,31.564,39.564,18.519,100
2024-01-30 06:00:00,T03,76.336,4.726,168.647,176.647,17.159,100
2024-01-30 06:10:00,T03,62.986,4.654,165.944,173.944,18.437,100
2024-01-30 06:20:00,T03,69.197,4.676,137.512,145.512,15.82,100
2024-01-30 06:30:00,T03,79.966,4.751,21.815,29.815,16.264,100
2024-01-30 06:40:00,T03,67.552,4.688,50.608,58.608,17.331,100
2024-01-30 06:50:00,T03,70.014,4.707,235.569,243.569,19.01,100
2024-01-30 07:00:00,T03,85.151,4.816,135.253,143.253,17.848,100
2024-01-30 07:10:00,T03,76.989,4.74,353.029,1.029,14.793,100
2024-01-30 07:20:00,T03,87.181,4.835,277.961,285.961,15.842,100
2024-01-30 07:30:00,T03,83.055,4.798,134.414,142.414,17.03,100
2024-01-30 07:40:00,T03,100.253,4.917,146.375,154.375,18.202,100
2024-01-30 07:50:00,T03,92.965,4.851,217.873,225.873,15.077,100
2024-01-30 08:00:00,T03,69.188,4.694,187.23,195.23,15.95,100
2024-01-30 08:10:00,T03,77.143,4.761,192.524,200.524,16.669,100
2024-01-30 08:20:00,T03,79.555,4.744,222.664,230.664,17.698,100
2024-01-30 08:30:00,T03,75.103,4.717,142.458,150.458,17.824,100
2024-01-30 08:40:00,T03,65.635,4.67,332.937,340.937,17.261,100
2024-01-30 08:50:00,T03,81.077,4.785,279.605,287.605,16.797,100
2024-01-30 09:00:00,T03,112.662,4.998,215.958,223.958,17.031,100
2024-01-30 09:10:00,T03,113.722,5.005,203.661,211.661,17.847,100
2024-01-30 09:20:00,T03,110.358,4.945,59.184,67.184,17.514,100
2024-01-30 09:30:00,T03,96.637,4.902,234.914,242.914,19.167,100
2024-01-30 09:40:00,T03,117.68,5.005,319.169,327.169,17.563,100
2024-01-30 09:50:00,T03,111.129,5.007,206.491,214.491,18.165,100
2024-01-30 10:00:00,T03,46.333,4.471,265.971,273.971,14.631,100
2024-01-30 10:10:00,T03,44.942,4.438,269.141,277.141,17.784,100
2024-01-30 10:20:00,T03,45.854,4.467,30.323,38.323,17.176,100
2024-01-30 10:30:00,T03,51.18,4.529,107.218,115.218,19.505,100
2024-01-30 10:40:00,T03,52.516,4.535,102.04,110.04,18.801,100
2024-01-30 10:50:00,T03,58.635,4.572,151.636,159.636,18.28,100
2024-01-30 11:00:00,T03,84.654,4.785,258.919,266.919,18.38,100
2024-01-30 11:10:00,T03,86.958,4.843,156.46,164.46,19.293,100
2024-01-30 11:20:00,T03,90.26,4.859,65.222,73.222,15.708,100
2024-01-30 11:30:00,T03,85.783,4.802,199.291,207.291,18.215,100
2024-01-30 11:40:00,T03,110.958,4.999,245.692,253.692,18.415,100
2024-01-30 11:50:00,T03,101.983,4.934,173.607,181.607,18.349,100
2024-01-30 12:00:00,T03,319.039,5.874,49.832,57.832,21.81,100
2024-01-30 12:10:00,T03,288.328,5.768,160.275,168.275,19.811,100
2024-01-30 12:20:00,T03,312.301,5.881,195.799,203.799,19.285,100
2024-01-30 12:30:00,T03,325.121,5.927,188.106,196.106,17.983,100
2024-01-30 12:40:00,T03,319.379,5.914,180.204,188.204,17.157,100
2024-01-30 12:50:00,T03,344.19,5.945,202.512,210.512,19.733,100
2024-01-30 13:00:00,T03,229.925,5.556,317.894,325.894,19.782,100
2024-01-30 13:10:00,T03,236.669,5.601,30.647,38.647,22.04,100
2024-01-30 13:20:00,T03,244.577,5.572,350.477,358.477,20.477,100
2024-01-30 13:30:00,T03,251.895,5.603,109.469,117.469,17.356,100
2024-01-30 13:40:00,T03,280.69,5.725,205.682,213.682,18.34,100
2024-01-30 13:50:00,T03,259.456,5.684,22.723,30.723,18.739,100
2024-01-30 14:00:00,T03,432.139,6.211,158.461,166.461,21.417,100
2024-01-30 14:10:00,T03,478.565,6.316,291.578,299.578,21.155,100
2024-01-30 14:20:00,T03,457.965,6.264,172.523,180.523,21.16,100
2024-01-30 14:30:00,T03,490.917,6.344,236.286,244.286,21.126,100
2024-01-30 14:40:00,T03,514.312,6.451,67.012,75.012,20.438,100
2024-01-30 14:50:00,T03,479.933,6.388,327.924,335.924,22.457,100
2024-01-30 15:00:00,T03,275.636,5.728,150.639,158.639,22.284,100
2024-01-30 15:10:00,T03,330.476,5.887,173.897,181.897,23.042,100
2024-01-30 15:20:00,T03,335.706,5.883,151.384,159.384,21.485,100
2024-01-30 15:30:00,T03,312.103,5.859,118.166,126.166,22.175,100
2024-01-30 15:40:00,T03,300.129,5.814,195.405,203.405,22.814,100
2024-01-30 15:50:00,T03,327.436,5.916,226.239,234.239,22.752,100
2024-01-30 16:00:00,T03,262.578,5.69,152.812,160.812,23.603,100
2024-01-30 16:10:00,T03,283.709,5.72,3.466,11.466,22.638,100
2024-01-30 16:20:00,T03,267.913,5.663,106.039,114.039,24.877,100
2024-01-30 16:30:00,T03,259.515,5.686,342.65,350.65,23.687,100
2024-01-30 16:40:00,T03,266.277,5.673,182.067,190.067,23.757,100
2024-01-30 16:50:00,T03,248.141,5.673,236.201,244.201,26.351,100
2024-01-30 17:00:00,T03,210.434,5.499,86.158,94.158,22.885,100
2024-01-30 17:10:00,T03,184.294,5.404,291.181,299.181,22.152,100
2024-01-30 17:20:00,T03,195.001,5.413,283.733,291.733,25.33,100
2024-01-30 17:30:00,T03,187.44,5.392,185.056,193.056,23.41,100
2024-01-30 17:40:00,T03,187.16,5.376,180.031,188.031,22.52,100
2024-01-30 17:50:00,T03,209.469,5.487,26.337,34.337,25.085,100
2024-01-30 18:00:00,T03,195.905,5.433,188.425,196.425,23.15,100
2024-01-30 18:10:00,T03,217.414,5.493,58.01,66.01,23.081,100
2024-01-30 18:20:00,T03,204.783,5.462,108.636,116.636,23.337,100
2024-01-30 18:30:00,T03,221.211,5.54,268.485,276.485,23.921,100
2024-01-30 18:40:00,T03,193.002,5.406,336.007,344.007,24.634,100
2024-01-30 18:50:00,T03,210.609,5.454,299.094,307.094,23.196,100
2024-01-30 19:00:00,T03,307.995,5.9,190.87,198.87,27.021,100
2024-01-30 19:10:00,T03,346.3,5.942,146.751,154.751,24.581,100
2024-01-30 19:20:00,T03,337.847,5.977,187.643,195.643,25.562,100
2024-01-30 19:30:00,T03,318.842,5.92,303.374,311.374,25.344,100
2024-01-30 19:40:00,T03,294.713,5.741,171.643,179.643,24.182,100
2024-01-30 19:50:00,T03,275.046,5.719,217.24,225.24,24.929,100
2024-01-30 20:00:00,T03,302.43,5.799,305.63,313.63,26.008,100
2024-01-30 20:10:00,T03,280.711,5.75,194.318,202.318,25.255,100
2024-01-30 20:20:00,T03,340.317,5.951,273.095,281.095,25.385,100
2024-01-30 20:30:00,T03,328.328,5.908,117.593,125.593,24.885,100
2024-01-30 20:40:00,T03,298.88,5.811,73.335,81.335,24.819,100
2024-01-30 20:50:00,T03,273.329,5.729,226.351,234.351,25.505,100
2024-01-30 21:00:00,T03,128.571,5.092,225.752,233.752,23.314,100
2024-01-30 21:10:00,T03,120.564,5.053,224.855,232.855,23.893,100
2024-01-30 21:20:00,T03,114.587,5.038,145.239,153.239,25.646,100
2024-01-30 21:30:00,T03,111.953,5.023,249.505,257.505,25.859,100
2024-01-30 21:40:00,T03,112.774,5.003,124.55,132.55,24.87,100
2024-01-30 21:50:00,T03,97.326,4.903,161.381,169.381,26.716,100
2024-01-30 22:00:00,T03,4.967,3.698,174.545,182.545,24.256,100
2024-01-30 22:10:00,T03,5.395,3.717,201.428,209.428,24.691,100
2024-01-30 22:20:00,T03,7.086,3.792,136.406,144.406,22.096,100
2024-01-30 22:30:00,T03,5.493,3.727,206.807,214.807,23.358,100
2024-01-30 22:40:00,T03,4.681,3.685,177.273,185.273,24.51,100
2024-01-30 22:50:00,T03,4.194,3.661,240.745,248.745,23.881,100
2024-01-30 23:00:00,T03,1.299,3.452,94.435,102.435,22.195,100
2024-01-30 23:10:00,T03,0.965,3.411,291.922,299.922,27.295,100
2024-01-30 23:20:00,T03,0.887,3.399,196.723,204.723,23.275,100
2024-01-30 23:30:00,T03,0.932,3.408,185.025,193.025,23.633,100
2024-01-30 23:40:00,T03,0.598,3.343,351.446,359.446,22.873,100
2024-01-30 23:50:00,T03,0.616,3.353,25.074,33.074,23.991,100
2024-01-31 00:00:00,T03,75.752,4.778,296.128,304.128,25.376,100
2024-01-31 00:10:00,T03,79.434,4.8,166.394,174.394,24.935,100
2024-01-31 00:20:00,T03,81.064,4.789,311.046,319.046,23.705,100
2024-01-31 00:30:00,T03,66.361,4.687,172.472,180.472,22.918,100
2024-01-31 00:40:00,T03,73.814,4.752,197.974,205.974,25.168,100
2024-01-31 00:50:00,T03,71.38,4.715,226.942,234.942,22.374,100
2024-01-31 01:00:00,T03,5.85,3.735,74.384,82.384,19.905,100
2024-01-31 01:10:00,T03,5.699,3.728,39.132,47.132,21.703,100
2024-01-31 01:20:00,T03,5.025,3.712,242.11,250.11,22.259,100
2024-01-31 01:30:00,T03,5.391,3.727,171.768,179.768,23.433,100
2024-01-31 01:40:00,T03,4.65,3.682,48.092,56.092,19.374,100
2024-01-31 01:50:00,T03,3.743,3.634,335.311,343.311,22.499,100
2024-01-31 02:00:00,T03,26.726,4.225,78.64,86.64,21.897,100
2024-01-31 02:10:00,T03,25.136,4.204,157.242,165.242,20.448,100
2024-01-31 02:20:00,T03,19.713,4.098,222.698,230.698,21.157,100
2024-01-31 02:30:00,T03,24.762,4.212,74.116,82.116,21.951,100
2024-01-31 02:40:00,T03,25.227,4.2,153.998,161.998,21.167,100
2024-01-31 02:50:00,T03,19.644,4.111,172.415,180.415,19.831,100
2024-01-31 03:00:00,T03,12.058,3.944,306.784,314.784,21.365,100
2024-01-31 03:10:00,T03,18.28,4.091,196.065,204.065,18.288,100
2024-01-31 03:20:00,T03,11.027,3.924,68.387,76.387,19.334,100
2024-01-31 03:30:00,T03,14.649,4.008,161.087,169.087,20.015,100
2024-01-31 03:40:00,T03,12.711,3.952,292.268,300.268,19.354,100
2024-01-31 03:50:00,T03,14.656,4.005,314.354,322.354,19.881,100
2024-01-31 04:00:00,T03,0.0,2.65,177.884,185.884,18.959,100
2024-01-31 04:10:00,T03,0.0,2.654,251.193,259.193,18.402,100
2024-01-31 04:20:00,T03,0.0,2.658,193.946,201.946,18.219,100
2024-01-31 04:30:00,T03,0.0,2.604,89.783,97.783,19.146,100
2024-01-31 04:40:00,T03,0.0,2.666,135.637,143.637,20.757,100
2024-01-31 04:50:00,T03,0.0,2.642,208.457,216.457,21.097,100
2024-01-31 05:00:00,T03,39.344,4.373,198.371,206.371,17.259,100
2024-01-31 05:10:00,T03,37.091,4.376,238.932,246.932,17.26,100
2024-01-31 05:20:00,T03,31.373,4.273,163.686,171.686,15.947,100
2024-01-31 05:30:00,T03,34.441,4.355,315.151,323.151,18.852,100
2024-01-31 05:40:00,T03,34.216,4.333,355.443,3.443,17.753,100
2024-01-31 05:50:00,T03,36.209,4.378,171.895,179.895,19.111,100
2024-01-31 06:00:00,T03,34.674,4.332,151.306,159.306,19.912,100
2024-01-31 06:10:00,T03,26.765,4.226,296.435,304.435,17.758,100
2024-01-31 06:20:00,T03,27.867,4.262,313.169,321.169,16.997,100
2024-01-31 06:30:00,T03,27.896,4.241,176.672,184.672,19.492,100
2024-01-31 06:40:00,T03,25.311,4.202,205.693,213.693,16.782,100
2024-01-31 06:50:00,T03,33.603,4.322,179.261,187.261,18.594,100
2024-01-31 07:00:00,T03,3.022,3.587,93.626,101.626,18.404,100
2024-01-31 07:10:00,T03,3.544,3.625,153.608,161.608,17.879,100
2024-01-31 07:20:00,T03,2.112,3.529,172.794,180.794,16.332,100
2024-01-31 07:30:00,T03,3.63,3.645,90.766,98.766,17.592,100
2024-01-31 07:40:00,T03,4.125,3.649,172.26,180.26,16.811,100
2024-01-31 07:50:00,T03,4.157,3.658,320.233,328.233,17.409,100
2024-01-31 08:00:00,T03,92.235,4.86,217.888,225.888,15.83,100
2024-01-31 08:10:00,T03,91.586,4.859,167.839,175.839,17.764,100
2024-01-31 08:20:00,T03,92.916,4.889,183.428,191.428,18.197,100
2024-01-31 08:30:00,T03,95.892,4.888,176.965,184.965,15.524,100
2024-01-31 08:40:00,T03,91.04,4.837,105.179,113.179,16.148,100
2024-01-31 08:50:00,T03,89.048,4.854,36.611,44.611,17.904,100
2024-01-31 09:00:00,T03,336.789,5.938,206.953,214.953,15.66,100
2024-01-31 09:10:00,T03,297.27,5.796,167.456,175.456,16.318,100
2024-01-31 09:20:00,T03,358.577,5.934,188.06,196.06,16.116,100
2024-01-31 09:30:00,T03,362.154,6.007,257.072,265.072,18.131,100
2024-01-31 09:40:00,T03,379.422,6.043,282.949,290.949,19.39,100
2024-01-31 09:50:00,T03,372.279,6.006,78.35,86.35,16.607,100
2024-01-31 10:00:00,T03,266.483,5.71,353.048,1.048,15.966,100
2024-01-31 10:10:00,T03,275.164,5.682,300.605,308.605,17.447,100
2024-01-31 10:20:00,T03,304.809,5.793,192.513,200.513,17.456,100
2024-01-31 10:30:00,T03,267.441,5.675,309.433,317.433,16.799,100
2024-01-31 10:40:00,T03,321.673,5.846,347.208,355.208,17.204,100
2024-01-31 10:50:00,T03,296.72,5.783,100.353,108.353,18.107,100
2024-01-31 11:00:00,T03,100.193,4.926,134.464,142.464,16.565,100
2024-01-31 11:10:00,T03,100.482,4.931,179.679,187.679,17.473,100
2024-01-31 11:20:00,T03,97.734,4.897,78.014,86.014,17.569,100
2024-01-31 11:30:00,T03,103.895,4.935,193.252,201.252,18.313,100
2024-01-31 11:40:00,T03,124.055,5.02,196.184,204.184,17.942,100
2024-01-31 11:50:00,T03,113.895,4.984,188.114,196.114,18.453,100
2024-01-31 12:00:00,T03,77.915,4.784,49.178,57.178,19.685,100
2024-01-31 12:10:00,T03,89.693,4.851,198.078,206.078,17.625,100
2024-01-31 12:20:00,T03,95.054,4.902,183.956,191.956,20.869,100
2024-01-31 12:30:00,T03,93.333,4.884,190.396,198.396,20.443,100
2024-01-31 12:40:00,T03,103.201,4.958,171.744,179.744,17.876,100
2024-01-31 12:50:00,T03,90.567,4.845,161.25,169.25,17.424,100
2024-01-31 13:00:00,T03,258.588,5.675,195.27,203.27,21.094,100
2024-01-31 13:10:00,T03,229.859,5.552,157.223,165.223,20.758,100
2024-01-31 13:20:00,T03,273.025,5.701,259.481,267.481,20.809,100
2024-01-31 13:30:00,T03,258.137,5.678,193.381,201.381,21.744,100
2024-01-31 13:40:00,T03,282.558,5.745,256.423,264.423,18.229,100
2024-01-31 13:50:00,T03,309.743,5.847,142.843,150.843,20.138,100
2024-01-31 14:00:00,T03,380.041,6.072,168.328,176.328,19.957,100
2024-01-31 14:10:00,T03,362.385,6.012,66.792,74.792,21.045,100
2024-01-31 14:20:00,T03,352.693,5.978,128.913,136.913,21.363,100
2024-01-31 14:30:00,T03,356.632,5.975,26.882,34.882,20.908,100
2024-01-31 14:40:00,T03,416.54,6.139,130.226,138.226,20.466,100
2024-01-31 14:50:00,T03,411.208,6.114,166.318,174.318,20.779,100
2024-01-31 15:00:00,T03,115.845,5.012,180.436,188.436,21.809,100
2024-01-31 15:10:00,T03,117.217,5.057,189.013,197.013,22.862,100
2024-01-31 15:20:00,T03,115.971,5.009,164.369,172.369,22.883,100
2024-01-31 15:30:00,T03,127.557,5.119,128.094,136.094,21.287,100
2024-01-31 15:40:00,T03,113.696,5.02,228.0,236.0,22.083,100
2024-01-31 15:50:00,T03,124.877,5.069,186.018,194.018,21.873,100
2024-01-31 16:00:00,T03,356.941,6.006,200.822,208.822,24.232,100
2024-01-31 16:10:00,T03,358.689,6.008,205.959,213.959,23.182,100
2024-01-31 16:20:00,T03,437.823,6.225,87.175,95.175,22.694,100
2024-01-31 16:30:00,T03,399.366,6.125,250.586,258.586,20.283,100
2024-01-31 16:40:00,T03,407.595,6.103,263.704,271.704,23.12,100
2024-01-31 16:50:00,T03,367.048,6.024,149.989,157.989,21.572,100
2024-01-31 17:00:00,T03,749.922,6.997,206.399,214.399,24.33,100
2024-01-31 17:10:00,T03,809.176,7.098,1.526,9.526,24.555,100
2024-01-31 17:20:00,T03,793.717,7.076,211.591,219.591,24.928,100
2024-01-31 17:30:00,T03,793.607,7.083,320.141,328.141,24.641,100
2024-01-31 17:40:00,T03,791.262,7.003,99.178,107.178,22.233,100
2024-01-31 17:50:00,T03,767.467,7.051,286.079,294.079,23.692,100
2024-01-31 18:00:00,T03,396.841,6.111,96.588,104.588,23.954,100
2024-01-31 18:10:00,T03,425.884,6.23,208.383,216.383,24.175,100
2024-01-31 18:20:00,T03,392.293,6.07,220.038,228.038,23.696,100
2024-01-31 18:30:00,T03,362.52,5.973,187.783,195.783,24.711,100
2024-01-31 18:40:00,T03,388.664,6.099,289.575,297.575,26.126,100
2024-01-31 18:50:00,T03,379.72,6.039,192.926,200.926,24.851,100
2024-01-31 19:00:00,T03,409.297,6.198,70.238,78.238,26.288,100
2024-01-31 19:10:00,T03,448.192,6.256,336.172,344.172,24.843,100
2024-01-31 19:20:00,T03,375.152,6.038,38.929,46.929,24.509,100
2024-01-31 19:30:00,T03,457.9,6.252,110.721,118.721,24.371,100
2024-01-31 19:40:00,T03,404.495,6.174,170.256,178.256,25.409,100
2024-01-31 19:50:00,T03,382.761,6.089,171.317,179.317,26.039,100
2024-01-31 20:00:00,T03,103.179,4.936,191.437,199.437,25.804,100
2024-01-31 20:10:00,T03,93.584,4.888,31.31,39.31,25.086,100
2024-01-31 20:20:00,T03,80.673,4.808,87.147,95.147,23.063,100
2024-01-31 20:30:00,T03,85.446,4.83,209.932,217.932,24.664,100
2024-01-31 20:40:00,T03,94.289,4.885,250.238,258.238,25.229,100
2024-01-31 20:50:00,T03,84.374,4.835,241.175,249.175,24.622,100
2024-01-31 21:00:00,T03,631.941,6.814,155.511,163.511,25.979,100
2024-01-31 21:10:00,T03,691.636,6.768,170.93,178.93,24.128,100
2024-01-31 21:20:00,T03,668.229,6.747,199.427,207.427,23.856,100
2024-01-31 21:30:00,T03,605.928,6.673,338.679,346.679,25.192,100
2024-01-31 21:40:00,T03,584.366,6.635,215.006,223.006,24.205,100
2024-01-31 21:50:00,T03,650.712,6.75,312.841,320.841,25.954,100
2024-01-31 22:00:00,T03,1123.957,7.838,200.422,208.422,25.555,100
2024-01-31 22:10:00,T03,1152.353,7.845,36.361,44.361,25.217,100
2024-01-31 22:20:00,T03,1106.683,7.75,208.431,216.431,25.051,100
2024-01-31 22:30:00,T03,1133.416,7.761,169.903,177.903,25.543,100
2024-01-31 22:40:00,T03,1116.79,7.738,233.189,241.189,23.819,100
2024-01-31 22:50:00,T03,1072.393,7.65,175.876,183.876,23.999,100
2024-01-31 23:00:00,T03,1494.052,8.49,28.99,36.99,25.342,100
2024-01-31 23:10:00,T03,1417.057,8.322,216.038,224.038,24.62,100
2024-01-31 23:20:00,T03,1405.605,8.324,151.541,159.541,22.912,100
2024-01-31 23:30:00,T03,1447.906,8.267,222.811,230.811,25.172,100
2024-01-31 23:40:00,T03,1395.795,8.279,343.778,351.778,24.425,100
2024-01-31 23:50:00,T03,1282.126,8.149,165.155,173.155,23.598,100
2024-02-01 00:00:00,T03,409.225,6.126,156.173,164.173,21.526,100
2024-02-01 00:10:00,T03,442.978,6.244,328.657,336.657,23.013,100
2024-02-01 00:20:00,T03,425.119,6.191,290.396,298.396,24.765,100
2024-02-01 00:30:00,T03,397.202,6.139,198.381,206.381,25.289,100
2024-02-01 00:40:00,T03,396.487,6.103,239.535,247.535,23.061,100
2024-02-01 00:50:00,T03,381.539,6.069,155.369,163.369,24.385,100
2024-02-01 01:00:00,T03,358.647,5.986,131.33,139.33,22.051,100
2024-02-01 01:10:00,T03,408.202,6.096,71.551,79.551,22.84,100
2024-02-01 01:20:00,T03,321.47,5.91,185.052,193.052,22.741,100
2024-02-01 01:30:00,T03,366.979,6.036,151.964,159.964,20.065,100
2024-02-01 01:40:00,T03,345.437,5.96,132.308,140.308,21.22,100
2024-02-01 01:50:00,T03,341.706,5.957,151.648,159.648,20.885,100
2024-02-01 02:00:00,T03,50.7,4.514,179.684,187.684,20.212,100
2024-02-01 02:10:00,T03,47.049,4.504,16.678,24.678,21.104,100
2024-02-01 02:20:00,T03,48.798,4.529,86.609,94.609,20.864,100
2024-02-01 02:30:00,T03,48.362,4.518,200.82,208.82,23.341,100
2024-02-01 02:40:00,T03,47.399,4.462,308.739,316.739,21.451,100
2024-02-01 02:50:00,T03,50.919,4.5,36.912,44.912,21.099,100
2024-02-01 03:00:00,T03,139.286,5.158,148.53,156.53,21.628,100
2024-02-01 03:10:00,T03,145.434,5.2,224.456,232.456,19.788,100
2024-02-01 03:20:00,T03,148.669,5.197,332.147,340.147,19.367,100
2024-02-01 03:30:00,T03,137.627,5.16,144.926,152.926,20.912,100
2024-02-01 03:40:00,T03,132.814,5.166,139.687,147.687,20.149,100
2024-02-01 03:50:00,T03,119.894,5.021,206.917,214.917,19.889,100
2024-02-01 04:00:00,T03,63.592,4.661,150.303,158.303,18.459,100
2024-02-01 04:10:00,T03,57.418,4.576,351.576,359.576,17.194,100
2024-02-01 04:20:00,T03,68.326,4.657,182.878,190.878,17.053,100
2024-02-01 04:30:00,T03,71.981,4.699,162.136,170.136,19.014,100
2024-02-01 04:40:00,T03,61.139,4.624,319.937,327.937,17.537,100
2024-02-01 04:50:00,T03,63.309,4.637,180.847,188.847,18.938,100
2024-02-01 05:00:00,T03,16.54,4.07,76.079,84.079,20.201,100
2024-02-01 05:10:00,T03,24.45,4.182,108.479,116.479,17.852,100
2024-02-01 05:20:00,T03,22.931,4.162,41.294,49.294,17.464,100
2024-02-01 05:30:00,T03,20.222,4.119,137.05,145.05,18.058,100
2024-02-01 05:40:00,T03,22.949,4.157,14.136,22.136,17.876,100
2024-02-01 05:50:00,T03,20.793,4.14,108.594,116.594,16.826,100
2024-02-01 06:00:00,T03,9.987,3.89,170.442,178.442,16.648,100
2024-02-01 06:10:00,T03,10.249,3.895,140.944,148.944,16.555,100
2024-02-01 06:20:00,T03,9.212,3.864,70.798,78.798,15.485,100
2024-02-01 06:30:00,T03,12.59,3.95,183.869,191.869,16.803,100
2024-02-01 06:40:00,T03,10.421,3.894,173.572,181.572,16.659,100
2024-02-01 06:50:00,T03,10.732,3.91,119.336,127.336,18.032,100
2024-02-01 07:00:00,T03,12.519,3.964,201.027,209.027,16.969,100
2024-02-01 07:10:00,T03,16.236,4.022,223.532,231.532,16.741,100
2024-02-01 07:20:00,T03,16.851,4.034,252.278,260.278,15.524,100
2024-02-01 07:30:00,T03,16.43,4.029,301.256,309.256,19.505,100
2024-02-01 07:40:00,T03,16.592,4.048,184.289,192.289,16.969,100
2024-02-01 07:50:00,T03,17.699,4.072,162.485,170.485,17.184,100
2024-02-01 08:00:00,T03,36.589,4.38,214.336,222.336,16.87,100
2024-02-01 08:10:00,T03,41.692,4.441,254.775,262.775,17.693,100
2024-02-01 08:20:00,T03,42.098,4.421,93.243,101.243,14.372,100
2024-02-01 08:30:00,T03,40.028,4.414,189.222,197.222,18.667,100
2024-02-01 08:40:00,T03,50.402,4.55,73.51,81.51,17.471,100
2024-02-01 08:50:00,T03,50.004,4.518,193.164,201.164,15.37,100
2024-02-01 09:00:00,T03,108.001,4.963,219.66,227.66,17.317,100
2024-02-01 09:10:00,T03,123.537,5.052,304.593,312.593,17.425,100
2024-02-01 09:20:00,T03,117.238,5.019,242.999,250.999,19.457,100
2024-02-01 09:30:00,T03,113.452,5.012,196.568,204.568,18.055,100
2024-02-01 09:40:00,T03,140.409,5.154,170.891,178.891,18.798,100
2024-02-01 09:50:00,T03,110.617,4.992,355.827,3.827,19.242,100
2024-02-01 10:00:00,T03,194.458,5.412,200.951,208.951,16.453,100
2024-02-01 10:10:00,T03,216.825,5.46,249.99,257.99,17.601,100
2024-02-01 10:20:00,T03,230.504,5.551,283.758,291.758,18.652,100
2024-02-01 10:30:00,T03,223.028,5.524,231.983,239.983,19.314,100
2024-02-01 10:40:00,T03,218.177,5.534,226.628,234.628,17.941,100
2024-02-01 10:50:00,T03,254.22,5.611,150.992,158.992,16.475,100
2024-02-01 11:00:00,T03,173.741,5.329,305.418,313.418,20.112,100
2024-02-01 11:10:00,T03,176.037,5.296,143.519,151.519,18.806,100
2024-02-01 11:20:00,T03,163.286,5.268,48.652,56.652,17.99,100
2024-02-01 11:30:00,T03,194.273,5.407,139.222,147.222,17.283,100
2024-02-01 11:40:00,T03,185.456,5.352,261.786,269.786,16.96,100
2024-02-01 11:50:00,T03,233.311,5.524,173.914,181.914,16.091,100
2024-02-01 12:00:00,T03,360.205,6.006,351.521,359.521,20.013,100
2024-02-01 12:10:00,T03,347.158,5.917,156.579,164.579,19.538,100
2024-02-01 12:20:00,T03,338.837,5.911,191.668,199.668,18.637,100
2024-02-01 12:30:00,T03,359.403,5.992,7.589,15.589,19.057,100
2024-02-01 12:40:00,T03,374.266,6.071,190.665,198.665,19.284,100
2024-02-01 12:50:00,T03,413.915,6.175,246.028,254.028,17.973,100
2024-02-01 13:00:00,T03,339.31,5.99,221.298,229.298,22.112,100
2024-02-01 13:10:00,T03,370.956,6.028,127.36,135.36,21.135,100
2024-02-01 13:20:00,T03,394.404,6.034,46.445,54.445,17.941,100
